number,name,base_voltage,angle,magnitude,area,x,y
1883,bus_2164,220.0,-0.4635104870103187,1.06298,6,937,-3740
1298,bus_3525,15.75,0.20092903185517352,1.0264349474699719,9,348,3653
1102,bus_1261,132.0,-0.35736385280926297,1.0486014155249561,2,323,829
722,bus_3080,132.0,-0.4481852909603554,1.0536492981037135,8,-1426,7042
539,bus_4392,33.0,0.148397453145341,1.0052963015526069,14,-926,-2601
1472,bus_5017,14.5,-0.15272009081702181,1.05574,15,853,-5363
1169,bus_3315,110.0,-0.31250943652384333,1.056947740796655,9,-890,4237
85,bus_3066,66.0,-0.29413627585589275,1.059034403338995,8,-890,5735
1902,bus_4113,275.0,0.851857266270446,1.0259241451495906,13,-2983,-1700
917,bus_1054,22.0,-0.0006487010060560994,1.078906575502426,5,320,-3090
1808,bus_4131,275.0,0.9584543283666129,1.06298,13,-1843,-2005
627,bus_1536,33.0,-0.09564132483289253,1.06298,4,902,-2246
355,starbus_xf_1106_1167_1537_4,330.0,-0.09567838168795907,1.083924832986157,4,963,-2129
60,bus_3655,19.0,0.11737874348670668,1.00366,11,411,2945
1311,bus_2062,11.5,0.14666278338741856,1.0015815703700557,6,1088,-3080
1429,bus_3546,275.0,-0.2649832119896265,1.0567417138869781,11,-981,2560
180,bus_1635,33.0,-0.07394075609884311,1.0546995437000655,2,628,70
1257,bus_1510,66.0,-0.10341177180036089,1.0332898678839144,1,1869,1745
1464,bus_5132,110.0,-0.12542161580966202,1.0283625047500078,15,1077,-6174
1486,bus_1620,66.0,-0.12349440464791449,1.0927791055792127,4,836,-1563
706,bus_1474,132.0,-0.06839176616397363,1.0420275560712329,1,2182,2350
225,bus_3101,132.0,-0.240324005445742,1.0483993117560564,9,-1438,4311
773,bus_1032,33.0,-0.41881545885089083,1.060222308053549,3,1292,-309
1916,bus_1031,11.0,0.15612610029799479,0.95282,4,1078,-1731
486,bus_2061,11.5,0.15510498832452035,0.97542,6,1082,-3101
131,bus_3642,66.0,-0.3545759045885246,1.0431167975025817,8,-990,6975
167,bus_2216,66.0,-0.2477955487377175,1.011017430128594,6,91,-3833
1215,bus_3058,110.0,-0.3027466355820523,1.0476530614119484,11,-1308,3419
1487,bus_1062,12.0,-0.008975540898212214,1.0949822551412194,4,707,-1482
895,bus_4366,33.0,0.9450389690341467,1.0424916491817617,12,-2772,-1272
1309,bus_4475,11.0,0.94224191085132,1.0251641310683934,14,-1738,-2895
1866,bus_4004,0.4,1.2158529585335405,0.997062002051399,12,-3878,-1892
1777,bus_3363,11.0,-0.4877430755961973,1.0054057965480758,11,40,3209
394,bus_4196,132.0,0.9497068447464618,1.053223375588173,12,-2527,-1019
882,bus_1124,330.0,-0.1711833232853899,1.027,2,697,535
1872,bus_1419,132.0,-0.1614906697722875,1.0741056237405284,1,2191,2245
740,bus_3597,275.0,-0.4803430805258662,1.0394961218212528,8,-1564,6890
29,bus_2224,66.0,-0.5633749563051428,1.06298,7,1013,-4025
412,bus_4347,33.0,1.188831997478005,0.9946940418411627,12,-3833,-1851
1717,starbus_xf_1097_1098_1161_2,500.0,-0.09617128339679555,1.0059508407238282,2,789,-107
1148,bus_3284,132.0,-0.08808497118980887,1.0524814814848642,9,-1358,5009
654,bus_2106,220.0,-0.21552359040263752,1.0658374554325856,5,146,-3531
919,bus_3386,110.0,-0.33468786994556377,1.04863136802294,11,-1347,2481
1380,starbus_xf_2077_2205_2349_3,220.0,-0.25109280597054734,0.9951710382183326,5,-409,-3284
1641,bus_4391,33.0,0.27428996505084574,0.9839233226191519,14,-1119,-2113
266,bus_4192,132.0,0.9480706988881735,1.0286655600502659,13,-2129,-1569
1189,bus_4499,11.0,0.3463128495341616,1.0689746242905955,14,-898,-2826
1388,bus_3183,22.0,-0.5584759636607934,1.0066306477935971,8,-1551,7483
1869,bus_4158,132.0,1.0089290499721797,1.0103992559819344,12,-3496,-1689
858,bus_3186,66.0,0.004374781222719692,1.0722184668594286,9,-1553,4615
628,bus_3426,20.0,0.1477214438554325,1.01054,9,-344,3718
902,bus_1528,132.0,-0.3458209207377561,1.050712906590493,3,1203,-624
1507,bus_5150,220.0,-0.28993478731090694,1.0569199095041097,15,904,-5344
1573,bus_3102,132.0,-0.22384009724907575,1.0587119745671059,9,-1446,4295
1688,bus_2100,132.0,-0.21299073880389338,1.069044189027994,6,177,-4137
333,bus_4493,11.0,0.7598837476165337,1.1000000106460799,12,-3398,-1834
1495,bus_4471,11.0,0.9032767040527493,1.012866433684696,14,-1565,-3205
1787,bus_4238,66.0,0.9927309664793972,1.0287121183508314,13,-2202,-2504
1857,bus_1336,132.0,-0.2268434481690703,1.0668586451901172,1,901,1394
1007,bus_3112,66.0,-0.3058646919396572,1.0230589344513599,8,-955,5932
852,bus_3611,275.0,-0.015848503496366264,1.0772776068992944,9,-954,4846
841,bus_4456,11.0,0.9305703555481432,0.9984217452299123,13,-2245,-2834
1703,bus_2073,24.0,-0.1446945844142453,0.8999999909908056,6,577,-4314
24,bus_3124,11.0,-0.4165081564023183,1.045968391712119,11,-1374,2374
1925,bus_1360,132.0,-0.08178852698996733,1.0268658615549338,1,3055,2923
220,bus_3292,22.0,-0.1831719776999773,1.1000000103673626,8,-1362,6928
111,bus_1283,132.0,-0.223820379514656,1.0681931088675378,1,872,1361
1019,bus_3143,132.0,-0.512389673415454,1.0099004925632833,8,-1621,7237
1254,bus_1014,0.6899999999999998,0.04575270916686019,1.0126,4,346,-1233
803,bus_2109,220.0,-0.32264342673897,1.049080048421154,6,224,-3741
1893,bus_1027,132.0,-0.03777301017068343,1.02449,1,2751,2808
596,bus_3323,33.0,-0.38393078070371883,1.0426495712487454,11,-357,2729
1948,bus_2086,10.5,-0.46187540605065996,0.96458,7,861,-4054
159,bus_1123,330.0,-0.07959093097321956,1.0519134038254356,2,554,-7
1241,bus_4253,66.0,1.0416489671191809,1.0038343036669086,14,-1941,-3307
1674,bus_4350,33.0,0.9324669783486149,1.0691088622200249,12,-2540,-632
1636,bus_4011,0.6899999999999998,1.1083050465429427,1.0719708923690319,12,-3080,-1869
361,bus_3285,132.0,-0.30038706322212244,1.03123,8,-1065,5797
989,bus_4144,275.0,1.0264494598109077,1.0676307955596303,13,-2706,-1816
1062,bus_1423,132.0,-0.08740886836166363,1.0625991312091854,1,1832,1817
1179,bus_1092,500.0,-0.14202851303419461,1.0447066630930333,2,703,257
915,bus_1033,11.0,-0.03113319466000114,0.9778907212387592,4,960,-1530
1210,bus_2010,0.6899999999999998,0.01636409295203542,1.06431,6,-25,-3913
1597,bus_4084,0.6899999999999998,1.14089772802263,1.06436,13,-2532,-1823
966,bus_1089,11.5,0.026757069226576207,1.1000000099604912,2,1860,1245
1125,bus_1138,330.0,-0.2691346021583173,1.027,2,597,315
1555,bus_1265,132.0,-0.37091281118726616,1.047428127222827,2,785,983
1734,bus_2019,17.0,0.029714745751537798,0.9924945752841418,5,776,-1869
595,bus_4423,1.0,0.9811941117441259,1.0972048144748674,12,-2868,-465
526,bus_3040,11.8,-0.024239929495219113,1.0578380680194606,9,62,5064
391,bus_3629,132.0,-0.46430885406401584,1.0055621794655778,8,-1873,6871
884,bus_1524,33.0,-0.4505949089602606,1.0897749251269715,1,-46,1448
991,bus_4104,275.0,1.057858827814991,1.0613580423295144,13,-2402,-1656
1974,bus_3141,132.0,-0.33504345860248946,1.0254544196970783,8,-1145,6756
1712,bus_5042,16.0,-0.15292937841232426,0.9970090433725342,15,888,-5675
466,bus_2287,66.0,-0.4293450110923635,1.0523071158405923,6,927,-3297
1796,bus_3075,33.0,-0.12589619541718539,1.0231198153400969,11,-1029,2801
213,bus_3091,22.0,-0.5676879700415046,1.0766637559352852,8,-1678,7426
1026,bus_2026,15.0,0.02971474571967659,0.9924945767922303,5,792,-1904
1203,bus_2289,66.0,-0.5406634697130913,1.0341213791747277,6,809,-3443
1633,bus_4167,132.0,0.9919542458196449,1.0526102065465093,12,-3222,-1469
1679,bus_2232,66.0,-0.5641397352502499,1.0382973146794097,7,929,-4072
1740,bus_2009,22.0,-0.4449512319412281,0.99629217115058,6,263,-4291
586,bus_4270,66.0,1.0039333970201443,1.0188917424659414,14,-2297,-3132
56,bus_4033,11.5,0.9836521050640421,0.97606,13,-2699,-2747
1695,bus_4245,66.0,1.0202183594298877,0.9996497402151269,14,-1913,-3805
276,bus_1588,66.0,-0.0711178249443202,1.0992083481874448,4,1210,-2379
1249,bus_2031,15.0,0.029714745671309883,0.9924945772719457,5,758,-1965
1218,bus_1085,11.0,-0.3985368124794074,1.04206,2,-711,452
1085,bus_5016,11.5,-0.3182167004102768,0.99307,15,581,-5395
1625,bus_4410,11.0,0.9803079466923914,1.074832520721699,13,-2080,-2629
1237,bus_3336,11.0,-0.552755127540161,1.007167432895685,11,44,3051
1534,bus_3168,132.0,-0.23260145848921698,1.0510241783624164,9,-650,5604
53,bus_4306,66.0,0.9712397701181096,1.0439237890336623,14,-1608,-3338
1492,bus_3598,275.0,-0.05698373778819454,1.0725893344167143,9,-714,4483
371,bus_2294,66.0,-0.4769801249079057,1.0502837438226202,6,426,-4322
622,bus_2254,66.0,-0.06971789026985975,1.076254230940898,7,1442,-4399
1064,bus_3585,20.0,0.14191947581339298,1.0065,9,-522,4877
711,bus_1315,132.0,-0.03834330617483258,1.1000000106957544,4,695,-1458
1142,bus_4106,275.0,1.0849880325411756,1.0566120252468494,13,-2633,-1576
514,bus_2311,22.0,-0.40849689245237036,1.0479536216957834,7,1421,-4724
1598,bus_1129,132.0,-0.3565425581440695,1.0514190086505701,2,764,-346
65,bus_4451,11.0,0.9084547378368856,0.9938397403878303,13,-2149,-2453
635,bus_3476,132.0,-0.1496013828226532,1.072590003113824,9,-1090,4415
235,bus_2078,22.0,-0.14971900454183273,0.9597103938023471,5,-482,-3533
308,bus_3372,11.0,-0.43003768312392304,1.0074231948331296,11,-1609,3477
1687,bus_4491,11.0,1.0223061992500286,0.9387673649966151,12,-3913,-1767
17,bus_4323,66.0,0.9742739182362796,1.0700695957190935,13,-1926,-2226
939,bus_5044,22.0,0.14348974760872693,1.0480720053716046,15,1992,-5708
369,bus_3126,66.0,-0.11050317032977672,1.015143913119106,10,1102,4287
461,bus_1584,66.0,-0.06066647342524731,1.0309708418378603,1,2131,2306
681,bus_5123,110.0,-0.18646751043521995,1.016933555105883,15,1287,-5684
1456,bus_3539,132.0,-0.10304840317373158,1.0753615090014146,10,1329,4401
1517,bus_5168,220.0,-0.11772116955777844,1.0607537713963928,15,971,-5848
218,bus_2342,33.0,0.09000280491812876,0.97713,5,-281,-3625
120,bus_2233,66.0,-0.4888687951368676,1.0191054224459484,6,609,-4180
980,bus_2171,220.0,-0.43262260468570896,1.0319063441111942,6,782,-3231
716,bus_1618,11.0,-0.0494581622796114,1.056047983585802,1,2796,2885
1068,bus_3261,132.0,-0.043388084203523525,1.0732823088657244,9,405,3966
886,bus_3142,66.0,-0.3536952539826621,1.043346085232991,8,-1072,6873
1494,bus_5193,22.0,-0.18752386067492732,1.0154201110156513,15,1390,-5771
1680,bus_3277,132.0,-0.294177117202906,1.0306528338111272,8,-1035,5731
775,bus_3049,33.0,-0.36066018082771256,1.0175908989265334,11,-551,3089
1602,bus_1307,132.0,-0.06652924219974675,1.0549809036786726,4,1900,-1313
1654,bus_2025,15.0,0.02971474571967659,0.9924945767922303,5,792,-1927
690,bus_1282,132.0,-0.36003538525741496,1.0496754662616752,3,989,-639
1187,bus_3398,11.0,-0.42081218223393263,1.0072678023240105,11,-1821,2053
1060,bus_3062,66.0,-0.21690734707688497,1.0661973304480545,9,-151,5482
186,bus_3640,275.0,0.0018472922242327217,1.06298,9,-570,4803
1332,bus_1091,330.0,-0.11966941656059205,1.027,2,759,719
157,bus_5083,110.0,-0.06152382044508938,1.0353519529132829,15,1281,-6304
1308,bus_3148,132.0,-0.3844231932387012,0.992897128878803,8,-1323,6690
510,bus_1106,330.0,-0.09577389838038136,1.083756780573771,4,963,-2129
611,bus_2270,66.0,-0.15565016052684022,0.9309506041134977,5,-457,-3444
1408,bus_1396,132.0,-0.02425101749319196,1.0612120989690004,2,1641,1447
206,bus_3128,132.0,-0.217339624026611,1.0731316532482018,8,-1275,6726
272,bus_5212,11.0,-0.14040114340958684,1.0127284849508522,15,593,-6670
1041,bus_1554,66.0,0.0993183087116612,1.0461816068905287,1,2279,1953
1662,bus_1548,66.0,-0.32002408522453213,1.0118186096986406,2,686,-221
1021,bus_5008,11.0,-0.04746019730983239,1.05511,15,1267,-5579
1069,bus_4001,11.0,0.9311487067625971,1.0497533847119107,13,-2078,-2282
1515,bus_1301,132.0,-0.18279634624188276,1.0358142982439347,4,681,-960
14,bus_1234,132.0,-0.3316535946862748,1.0366595591793213,2,33,394
559,bus_5229,11.0,-0.03748277098775309,0.98622,15,1118,-5569
1697,bus_4115,275.0,1.0456323996213135,1.0451109676674997,13,-2628,-1613
222,bus_3176,66.0,-0.0839298873838825,1.0527350743420716,8,-1094,5419
537,bus_1082,23.0,-0.1610717148803305,1.00955,2,809,725
1128,bus_3229,110.0,-0.3200582001961344,1.0483283673645178,11,-635,3096
1272,bus_1081,23.0,-0.1606056547538211,1.01885,2,787,739
435,bus_5178,33.0,-0.15237285179760277,1.0268377244945754,15,1068,-6138
1049,bus_3262,132.0,-0.31316762083414745,1.0203616121529038,8,-1234,5910
786,bus_2213,66.0,-0.23960910574121505,1.031297539361733,6,97,-3966
140,bus_2113,220.0,-0.41048340102527736,1.0284695137151891,6,805,-3646
162,bus_3064,66.0,-0.30382966279396706,1.0440577232402923,8,-1253,5859
1132,bus_1504,66.0,-0.14218124580448263,1.0866306276779791,4,593,-1175
1084,bus_3582,275.0,-0.2563672478944363,1.0536492981037135,11,-935,2649
673,bus_4305,66.0,0.9695111554918588,1.041995795982672,14,-1601,-3380
1471,bus_3305,66.0,-0.3581538935130056,1.0395126275315743,8,-1008,7062
1615,bus_1324,132.0,-0.03801619791304601,1.099192566960744,4,758,-1418
1987,bus_5010,13.8,-0.17307554315056836,0.98159,15,1046,-5556
1158,bus_2344,11.0,-0.3713887939384272,1.029168182342433,7,1404,-4399
1037,bus_1456,132.0,-0.06372608038222251,1.0337336888808484,2,1663,1434
954,bus_3659,33.0,-0.3037984869106985,0.9809819574067623,8,-586,6101
1245,bus_5054,110.0,-0.10744668598409178,1.0597364714592294,15,642,-5751
1937,bus_5023,11.0,0.0898474617493006,1.0064,15,1281,-6229
1209,bus_5055,110.0,-0.09784915365061406,1.062810168315004,15,584,-5883
1213,bus_2322,10.5,-0.3991269878879459,1.02644,6,961,-3351
1063,bus_3152,132.0,-0.043206531376915755,1.0547698686532176,8,-1185,5417
1746,bus_1512,66.0,-0.05779854597790994,1.0645305397678297,1,2085,2129
340,bus_3589,275.0,-0.22385478203744993,1.0648617155123072,11,-744,2835
512,starbus_xf_3629_3454_3456_2,132.0,-0.4653742385181844,0.9263843094491417,8,-1873,6871
446,bus_1084,11.0,-0.2223034966909975,1.04459,2,-696,490
34,bus_4248,66.0,0.983084713065989,1.023052143156055,13,-2385,-2413
1737,bus_1640,11.0,-0.49022681673678836,0.9777273070699471,2,553,-564
1871,bus_1549,66.0,-0.14675522655012688,1.0659263037011508,2,332,-22
754,bus_1048,22.0,-0.018610779029007943,1.0518837737379076,4,733,-1490
1020,bus_1583,66.0,-0.2032930971451802,1.0455605506920924,4,822,-2180
94,bus_1018,23.0,0.18253917330163424,1.01837,2,1011,651
1025,bus_4198,132.0,0.9714025962108668,1.0584828120624081,12,-2700,-678
560,bus_4096,33.0,0.4371968768607294,1.0997127122136223,14,-929,-3281
1307,bus_3607,275.0,0.025085707204655285,1.0839592967634086,10,380,3765
960,bus_1414,132.0,-0.09771628078299344,1.0707676762122318,4,867,-1501
1856,bus_1247,132.0,-0.13511313795717161,1.0589883265490898,4,1128,-2184
454,bus_1518,11.0,-0.5094526071163701,0.991890398688905,2,400,-304
752,bus_5028,11.0,0.02895744718856516,1.03199,15,435,-6210
1992,bus_4190,132.0,0.9344533557829211,1.0489276820522317,12,-2378,-1162
985,bus_4372,33.0,1.0659150429240651,1.0430152106099846,12,-2924,-1824
92,bus_1264,132.0,-0.3485420531808296,1.0493159082182184,2,470,465
372,bus_3516,132.0,-0.46397696448211684,1.0051966808891655,8,-1736,6747
348,bus_1181,33.0,-0.01541439469711712,0.99781,4,1020,-850
381,bus_2150,220.0,-0.3298577187407229,1.021632912714573,6,592,-4392
424,bus_2167,220.0,-0.4983336803386995,1.0158487371111407,7,877,-4079
359,bus_2188,220.0,-0.4724545072588414,1.059184840860841,7,1076,-4331
811,bus_2200,500.0,-0.21158900438121792,1.0102695555460788,5,-277,-2958
106,bus_1204,132.0,-0.057252352624369604,1.0614524017422307,4,2049,-1463
1091,starbus_xf_3358_3360_3361_1,110.0,-0.3467134749859578,1.0144180981636859,11,-1532,3501
610,bus_3006,66.0,-0.5028491391315499,1.0464625769572855,8,-1458,6865
845,bus_3096,132.0,-0.3509104358037359,1.029971922484526,8,-1013,6597
1666,bus_5098,110.0,-0.12591634908046107,1.0282763107925275,15,1062,-6237
1922,bus_3022,66.0,-0.2361732275849481,1.0967510317038636,9,-1385,4213
1994,bus_2094,20.0,-0.28497472802154455,0.99223,7,965,-4006
1207,bus_3239,33.0,-0.35342908755310365,1.013894424445455,9,-446,4346
1572,bus_1150,330.0,-0.2593131855821189,1.0432859122033895,2,644,526
1784,bus_3322,110.0,-0.33368599613714023,1.0380823803869108,11,-411,2737
908,starbus_xf_1118_1040_1041_2,330.0,0.1146392484518359,0.9761041521042079,4,1300,-1557
655,bus_1400,132.0,-0.2060262600862803,1.0543865447246685,2,194,-324
1652,bus_5073,110.0,-0.1770709305525068,1.0187226346006408,15,1449,-5728
1904,bus_4067,11.5,1.25280508191277,1.01721,14,-1983,-3394
1800,bus_4010,0.6899999999999998,1.0832274162120628,1.096627164215424,12,-3048,-1968
570,bus_5230,11.0,-0.17179411177244172,1.013177581485244,15,1015,-5530
1658,bus_4009,0.48,0.9324669781753363,1.0795992328705428,12,-2568,-542
1888,bus_5057,110.0,-0.18038672785091928,1.0557370836595463,15,1417,-5541
1267,bus_1540,11.0,-0.234466769811002,1.0487725143760835,2,76,-134
791,bus_3542,132.0,-0.27635548518272546,1.0562992203391615,9,-1363,4082
1481,bus_1229,132.0,-0.11385777138280945,1.0621143417689953,4,1022,-1940
533,bus_4176,132.0,0.9228184229833147,1.0345281745832684,13,-2223,-1226
519,bus_1645,66.0,-0.11688245730224221,1.0678291298735878,4,861,-1721
1664,bus_2222,66.0,-0.41336884764645115,1.0663464473474482,6,479,-4185
578,bus_3135,11.0,-0.5098262076252468,1.0227278491322425,11,-1059,2437
190,bus_1653,11.0,-0.3481659006010289,1.053443350355622,2,3,451
237,bus_5125,110.0,-0.16576162649379608,1.0612965022160439,15,1608,-5594
1999,bus_1313,132.0,-0.29380187028408417,1.0393844214578887,2,173,819
478,bus_5015,11.5,-0.31892970120049075,1.013709654443238,15,565,-5371
1903,bus_3534,110.0,-0.2658797807217347,1.0548350460811975,11,-938,3182
238,bus_2186,220.0,-0.3478088156812471,1.0121140264317945,7,933,-3922
1959,bus_4367,33.0,1.188299098572034,1.0092107695188473,12,-2963,-1268
1853,bus_2046,20.0,-0.34056767467931043,1.024208327168653,6,679,-4315
1134,bus_4217,132.0,0.2978692109296265,0.9944903180058045,14,-1094,-2136
1029,bus_3320,33.0,-0.3541955675787259,1.041311846928674,9,-614,4125
1626,bus_1302,132.0,-0.22798720016492388,1.065136001688868,1,565,1391
1843,bus_3039,132.0,-0.02423993296577893,1.0760767459313103,9,43,4965
303,bus_5014,11.5,-0.318929701160054,1.0137096546156954,15,558,-5358
249,bus_3197,22.0,-0.2789498813694623,1.0601571523998785,8,-1105,5940
458,bus_4406,11.0,0.7509239974064279,1.0176074369709731,12,-3384,-1875
90,starbus_xf_3333_3336_3335_3,110.0,-0.39495624164630116,1.0417577179947213,11,-26,3018
192,bus_2335,22.0,-0.39502537799025367,0.9834339172387181,7,950,-4005
521,bus_3428,13.8,-0.17499869684981903,1.0320223617245128,11,-612,3661
548,bus_3344,110.0,-0.3291212630169192,1.0504636461538157,11,-283,3067
1556,bus_1335,132.0,-0.12016339282513606,1.027,1,2031,2351
579,bus_3405,110.0,-0.3272450090309336,1.0524984582939232,11,-1302,2259
751,bus_1105,330.0,-0.153138413887704,1.0332602139842961,2,985,-570
928,bus_4023,0.6899999999999998,1.1799395348207653,1.01358,12,-3049,-1272
1141,bus_4050,0.6899999999999998,0.9657073828132164,1.00795,12,-2747,-1032
287,bus_3169,132.0,-0.3089190264893006,1.0401731318226684,8,-1204,5918
718,bus_4076,11.5,0.27633489465946565,0.9553779967940929,14,-943,-2787
1463,bus_5090,110.0,-0.10990753844575163,1.0312378460363154,15,898,-6262
1565,bus_1309,132.0,-0.35378855887555377,1.0511167474495149,3,816,-697
896,bus_2042,21.0,-0.3298566771978924,1.059376455042905,7,690,-4332
44,bus_5170,220.0,-0.20294742675182406,1.055535028273908,15,1031,-5503
1606,bus_4179,132.0,0.7513460722263302,0.9679386752230494,13,-2161,-1186
1557,bus_3042,11.8,-0.02423992966664343,1.0578380644117993,9,76,5045
959,bus_2324,10.5,-0.21626114925283085,1.02719,6,970,-3337
507,bus_4015,0.48,1.0752835562575491,1.0561961177376986,12,-3061,-1963
450,bus_3110,33.0,-0.30064551367993136,1.0477218545547955,8,-686,6022
963,bus_3118,66.0,-0.21275062035879277,1.0625149659182382,9,-434,5577
1204,bus_5106,110.0,-0.12207029134039833,1.021632706036772,15,715,-6468
864,bus_1147,330.0,-0.2218773921520016,1.0346537012659383,2,519,545
621,bus_4207,132.0,0.8811440058161899,0.9933016359664677,13,-1727,-1560
1584,bus_1019,23.0,0.2176753158149764,1.02332,3,915,383
144,bus_3032,66.0,-0.1049924467206007,1.1000000084623829,9,-1667,5002
138,bus_2333,11.0,-0.16792219597986566,1.0185332688567523,5,800,-2378
1296,bus_3556,275.0,-0.24575596783027517,1.079946144841311,9,-853,3865
1541,bus_1542,11.0,-0.2915837372065172,1.0427877309712505,2,199,1000
1774,bus_5216,22.0,-0.1544363948988577,1.0065370053839182,15,1116,-5827
183,bus_3257,33.0,-0.008612974524730276,0.9914776342790106,11,-1591,2968
1609,bus_4055,11.0,1.0425071600487366,0.9755744847937023,14,-2174,-3392
1554,bus_1402,132.0,-0.01502046566794175,1.0755541911285893,1,1986,1943
301,bus_2104,220.0,-0.4112014699263982,1.0337475532007514,6,449,-4098
438,bus_4459,11.0,0.8651361878924446,1.0019427211414766,13,-1894,-2326
1409,bus_5074,110.0,-0.17911026654029166,1.0179666181837457,15,1372,-5727
793,bus_1148,330.0,0.05735560826465595,1.0363754704524413,4,1369,-1490
801,bus_3078,132.0,-0.3352623431599222,1.024523763684921,8,-1084,6940
1781,bus_2298,22.0,-0.36301112694147836,1.0189215399796674,6,380,-3478
508,bus_1056,11.0,-0.07086548384556478,1.0657340437414449,4,989,-1806
1653,bus_5191,22.0,-0.26715461385390277,1.0538957044196242,15,1454,-5600
1955,bus_4433,11.0,0.9844158723304552,1.0003640377224274,14,-2221,-3419
1432,bus_3115,66.0,-0.35299639359009305,1.0032198661947511,8,-1450,6140
1138,starbus_xf_1273_1572_1573_1,132.0,-0.13550965731027995,1.0764302938360837,1,2120,2328
1776,bus_4071,66.0,0.9880086975304688,1.061405120998456,13,-1851,-1994
428,bus_1582,22.0,0.22419735566737162,1.02379,1,2380,1969
176,bus_4165,132.0,0.9939627657256718,1.0169359113512018,12,-3288,-1647
1628,starbus_xf_3379_3380_3381_3,110.0,-0.3405264473209046,1.0679610827774362,11,-438,2691
1798,bus_1552,33.0,-0.1711833215956021,1.0684932905103361,2,765,561
709,bus_3025,110.0,-0.04708391093983218,1.013813161364315,9,162,3854
830,bus_3220,132.0,-0.09760367377745888,1.0510622444888362,9,-1791,4951
1156,bus_5089,110.0,-0.11739824660544532,1.029350912392254,15,1146,-6037
1208,bus_3601,275.0,-0.21850980167216227,1.0536492981037135,11,-747,2974
1059,bus_1191,132.0,-0.33456940802064333,1.06298,2,313,384
1235,bus_1334,132.0,-0.2003320651590597,1.0559928471673572,1,1976,2090
378,bus_1464,132.0,-0.23363581713424228,1.0693292049161143,1,1318,1531
1458,bus_3149,132.0,-0.18122216070716413,1.06298,9,-419,5506
982,bus_3193,33.0,-0.3039051618304394,1.0008148075487113,11,-1046,3295
1110,bus_3009,132.0,-0.25239025567277246,1.0540161157663555,9,-1313,4068
619,bus_3218,132.0,-0.02556152309451223,1.0808724987364893,9,125,5009
1114,bus_1505,11.0,-0.14105941499737995,1.086434804344482,4,574,-1161
1090,bus_3325,110.0,-0.33249346845919037,1.0494883364473486,11,-1305,2188
606,bus_3339,33.0,-0.41232474691449955,1.0084745037252716,11,-390,2893
1112,bus_2198,500.0,-0.38293723757371784,1.0698047901467078,6,960,-3638
1815,bus_1132,330.0,-0.14359099617277354,1.0270742507729493,2,897,993
835,bus_3192,110.0,-0.26036470299051556,1.0483683239127992,11,-976,3255
324,bus_4375,33.0,0.9664477778257183,1.054189597444129,12,-2759,-629
1293,bus_2082,165.0,0.08281698644501072,0.99727,5,220,-3218
58,bus_1057,0.55,-0.21566887323560438,1.0888071669421122,5,651,-2373
1326,bus_3369,110.0,-0.33435776134288353,1.0531862644872494,9,-512,4317
379,bus_3136,11.0,-0.5189423765409037,1.0072613555769958,11,-1068,2461
708,bus_2008,33.0,-0.1411401083014581,1.03021,6,148,-4380
195,bus_4311,66.0,0.9681981010615484,1.0427859589508046,14,-1657,-2805
1831,bus_3200,33.0,-0.3933225974572453,0.9714752118037906,8,-909,6699
748,bus_3089,132.0,-0.5189813115455717,1.0071935857456387,8,-1650,7315
633,bus_2057,0.6899999999999998,0.16870787368695195,1.07461,5,-256,-3780
1147,bus_3595,275.0,-0.22385299857682175,1.0644798369063324,11,-702,3207
421,starbus_xf_4104_4039_4040_1,275.0,1.0578588284278863,0.9989252074066408,13,-2402,-1656
1153,bus_4103,33.0,0.3904657429201176,1.0954298994640972,14,-967,-3102
916,starbus_xf_2145_2243_2306_3,220.0,-0.3088160842498759,1.0105068020310408,6,326,-3443
1645,bus_1601,66.0,-0.09468398758012145,1.0461370792571691,1,2833,2717
1795,bus_4345,33.0,0.9850416564551217,1.03304994553088,12,-3575,-1572
109,bus_1409,132.0,-0.32023162747777956,1.036549858393296,2,-38,-133
1044,bus_4431,11.0,1.0417578262430758,1.00979378680069,14,-1978,-3523
1785,bus_3648,330.0,0.04842815180932194,1.0536492981037135,11,503,3236
181,bus_1256,132.0,-0.08996723684232219,1.053121919264955,1,1914,1815
245,bus_2199,500.0,-0.3330326234488831,1.0730997952876256,6,1007,-3430
1233,starbus_xf_4218_4392_4496_1,132.0,0.15020556018254957,1.0059602509718357,14,-897,-2567
1837,bus_3413,110.0,-0.3382426176333413,1.0474988878511744,11,-187,2958
1260,bus_4154,275.0,1.022433945314711,1.06710939543498,13,-2383,-1796
872,bus_2273,66.0,-0.5462570362519857,1.0309086305209014,6,849,-3735
1928,bus_5126,110.0,-0.12224467108033082,1.0519049756800418,15,418,-5827
193,bus_3238,110.0,-0.3340988705737923,1.0532817841003856,9,-487,4295
334,bus_4232,66.0,0.9925254453187442,1.0148191830544473,14,-2474,-3181
979,bus_1198,132.0,-0.32292546157903324,1.054397907941647,2,528,664
1522,bus_3497,132.0,-0.005287666675994593,1.0433505816344888,9,-101,3634
1364,bus_1107,330.0,-0.2701470086091579,1.0505277023759618,2,48,0
1650,bus_3644,11.0,-0.3641094885354485,1.0129750140680975,11,-1158,3275
784,bus_1053,0.55,-0.002148596962020828,1.058011765726753,4,1057,-928
825,bus_4136,275.0,0.9962906006906317,1.0525637046926821,13,-2015,-2389
